"","X","rank","player","points","date","year","month","right_hand","age","birthdate","last_name","first_name","avg_playtime","avg_aces","total_matches","avg_1stin","avg_1stWon","avg_2ndWon","avg_bpSaved","avg_bpFaced","avg_svpt","countries","countries_iso","continent","obs.by.player","rank_sqrt","obs.by.age","mean.rank","p.first.won","p.serves.won","p.breaks.saved","c.first.won","z.first.won","c.serves.won","z.serves.won","c.breaks.saved","z.breaks.saved","c.avg.aces","z.avg.aces","age.27","age.27sq","age.2.7","age.2.7sq","predicted.rank.final.model"
"2539",8326,198,105819,247,"8/3/2015",2015,8,1,24,"8/5/1991","Andreozzi","Guido",103.5,2.981481481,54,42.77777778,29.72222222,14.57407407,3.703703704,6.944444444,73.12962963,"ARG","ARG","SA",7,14.0712472794703,458,12.7125374009528,0.694805194717153,0.605722967750794,0.533333333410133,0.0107302880607585,0.74422036032088,-0.00206899739196253,-0.0871349977823135,-0.0430524096026171,-1.15923113000282,0.0845917537142857,0.274178229910966,-3,9,-0.3,0.9,12.0246035078314
"2540",8327,141,105819,410,"6/20/2016",2016,6,1,25,"8/5/1991","Andreozzi","Guido",93.70833333,2.875,24,42.29166667,28.45833333,13.625,4.583333333,7.208333333,71,"ARG","ARG","SA",7,11.8743420870379,513,12.7125374009528,0.672906403809032,0.592723004647887,0.635838150272177,-0.0111685028473625,-0.774613613935109,-0.0150689604948692,-0.634623245250553,0.059452407259427,1.6008182093609,-0.0218897272857141,-0.070948838591312,-2,4,-0.2,0.4,11.8570020176218
"2541",8328,150,105819,374,"8/28/2017",2017,8,1,26,"8/5/1991","Andreozzi","Guido",98.5942029,2.507246377,69,40.71014493,28.37681159,14.46376812,3.565217391,5.898550725,68.36231884,"ARG","ARG","SA",7,12.2474487139159,540,12.7125374009528,0.697045211673728,0.626669493325221,0.604422604333881,0.0129703050173336,0.899581168633552,0.0188775281824642,0.795019550389248,0.0280368613211303,0.75492179720065,-0.389643350285714,-1.26290943723364,-1,1,-0.1,0.1,10.6301456605511
"2542",8329,109,105819,506,"5/21/2018",2018,5,1,27,"8/5/1991","Andreozzi","Guido",109.5526316,3.078947368,38,44.47368421,30.60526316,14.23684211,3.684210526,6.657894737,73.13157895,"ARG","ARG","SA",7,10.4403065089106,491,12.7125374009528,0.688165680528854,0.613170205181246,0.553359683733912,0.00409077387245949,0.283723716279975,0.00537824003848952,0.226502428493646,-0.0230260592788381,-0.620000714563878,0.182057640714286,0.590084015061385,0,0,0,0,11.5865447620936
"2543",8459,170,105870,318,"7/24/2017",2017,7,0,26,"11/13/1991","Hanfmann","Yannick",75.78571429,3.642857143,28,39.03571429,27.42857143,13,3.678571429,5.928571429,64.03571429,"GER","DEU","EU",6,13.0384048104053,540,12.1316884853636,0.702653247900898,0.631344115986748,0.620481927738278,-0.00781268396664936,-0.707106781186553,-0.00965424024029848,-0.707106781186543,0.00131239239308056,0.707106781186547,-1.149159664,-0.707106781186548,-1,1,-0.1,0.1,11.2927454938966
"2544",8460,126,105870,444,"9/24/2018",2018,9,0,27,"11/13/1991","Hanfmann","Yannick",88.21568627,5.941176471,51,44.19607843,31.74509804,14.19607843,3.392156863,5.490196078,70.60784314,"GER","DEU","EU",6,11.2249721603218,491,12.1316884853636,0.718278615834197,0.650652596467345,0.617857142952117,0.00781268396664925,0.707106781186542,0.00965424024029859,0.707106781186552,-0.00131239239308056,-0.707106781186547,1.149159664,0.707106781186547,0,0,0,0,10.7815126719749
"2545",8553,203,105902,241,"10/8/2012",2012,10,1,20,"1/21/1992","Duckworth","James",90,6.25,8,46.875,33,14.625,4.375,6.75,75.375,"AUS","AUS","OC",8,14.247806848775,127,12.3028664361883,0.704,0.631840796019901,0.648148148148148,-0.0389858823430934,-1.27748144294573,-0.0179571670646662,-0.910864320962539,-0.00946908481660358,-0.265414476238692,-1.53431411533333,-1.05915294196295,-7,49,-0.7,4.9,14.1613705331754
"2546",8554,165,105902,318,"7/8/2013",2013,7,1,21,"1/21/1992","Duckworth","James",116.5348837,7.534883721,43,48.90697674,35.18604651,16.39534884,4.465116279,7.23255814,81.23255814,"AUS","AUS","OC",8,12.8452325786651,221,12.3028664361883,0.719448407065859,0.63498425423341,0.617363344002099,-0.0235374752772347,-0.771271190320721,-0.014813708851157,-0.751414674990476,-0.0402538889626529,-1.12829962583704,-0.249430394333333,-0.172184387364339,-6,36,-0.6,3.6,13.3753157691814
"2547",8555,147,105902,386,"3/3/2014",2014,3,1,22,"1/21/1992","Duckworth","James",103.9259259,9.462962963,54,46.48148148,35.44444444,17.40740741,4.240740741,6.5,81.2962963,"AUS","AUS","OC",8,12.1243556529821,310,12.3028664361883,0.7625498007255,0.650113895164004,0.652421652461538,0.0195639183824062,0.641066488245234,0.000315932079437253,0.0160254263921805,-0.00519558050321334,-0.145629942568298,1.67864884766667,1.15878870419086,-5,25,-0.5,2.5,11.6736137407723
"2548",8556,98,105902,536,"8/10/2015",2015,8,1,23,"1/21/1992","Duckworth","James",93.23728814,7.118644068,59,41.23728814,30.94915254,16.38983051,4.050847458,6.186440678,72.93220339,"AUS","AUS","OC",8,9.89949493661167,393,12.3028664361883,0.750513768871708,0.649082035775856,0.654794520604631,0.00752788652861502,0.246672250746442,-0.000715927308710618,-0.0363148953038577,-0.00282271236012055,-0.0791194436573438,-0.665670047333333,-0.459518935505943,-4,16,-0.4,1.6,11.4132834187055
"2549",8557,170,105902,316,"5/23/2016",2016,5,1,24,"1/21/1992","Duckworth","James",99.36111111,6.666666667,36,46.22222222,33.88888889,17.30555556,4.194444444,6.472222222,79.27777778,"AUS","AUS","OC",8,13.0384048104053,458,12.3028664361883,0.733173076982364,0.645760336421983,0.648068669481479,-0.00981280536072937,-0.321544005115762,-0.00403762666258389,-0.204805694298589,-0.00954856348327293,-0.267642229933453,-1.11764744833333,-0.771523621629759,-3,9,-0.3,0.9,11.513786633658
"2550",8558,136,105902,430,"5/22/2017",2017,5,1,25,"1/21/1992","Duckworth","James",97.21818182,9.672727273,55,42.32727273,33.36363636,18.83636364,3.545454545,4.890909091,75.98181818,"AUS","AUS","OC",8,11.6619037896906,513,12.3028664361883,0.78823024041313,0.687006460892247,0.724907063090615,0.0452443580700362,1.48255789939054,0.0372084978076804,1.88737415916328,0.0672898301258634,1.88610571823482,1.88841315766667,1.30359118227213,-2,4,-0.2,0.4,9.16449366877518
"2551",8639,297,105932,145,"8/5/2013",2013,8,1,21,"2/23/1992","Basilashvili","Nikoloz",92,3.142857143,7,51.71428571,32,9.571428571,6.142857143,9.857142857,73,"RUS","RUS","EU",8,17.2336879396141,221,11.4434029373972,0.618784530438021,0.569471624260274,0.623188405820626,-0.0210442587958217,-0.571972478627978,-0.0147162832115074,-0.470420134028563,0.0446493007847757,1.0023216925395,0.0914654791666667,0.236272736502932,-6,36,-0.6,3.6,15.1620097192776
"2552",8640,220,105932,219,"9/22/2014",2014,9,1,22,"2/23/1992","Basilashvili","Nikoloz",80.23076923,2.615384615,13,42.84615385,24.61538462,10.15384615,4.230769231,8.384615385,65.92307692,"RUS","RUS","EU",8,14.8323969741913,310,11.4434029373972,0.574506283718626,0.527421236909098,0.504587155967679,-0.0653225055152166,-1.77543318356959,-0.0567666705626836,-1.81460117277245,-0.0739519490681708,-1.66012997860604,-0.436007048833333,-1.12628916943303,-5,25,-0.5,2.5,14.9512713476494
"2553",8641,120,105932,452,"7/13/2015",2015,7,1,23,"2/23/1992","Basilashvili","Nikoloz",90.35714286,3.738095238,42,50.07142857,33.23809524,14.73809524,4.023809524,7.047619048,78.78571429,"RUS","RUS","EU",8,10.9544511501033,393,11.4434029373972,0.663813599676571,0.608945300710302,0.570945945942111,0.0239848104427284,0.651895208638726,0.0247573932385208,0.791393864746764,-0.00759315909373925,-0.170457049512263,0.686703574166667,1.77388599625717,-4,16,-0.4,1.6,10.6851195943055
"2554",8642,107,105932,545,"10/24/2016",2016,10,1,24,"2/23/1992","Basilashvili","Nikoloz",89.4,3.1,30,48.86666667,32.73333333,13.36666667,4.5,7.3,75.83333333,"RUS","RUS","EU",8,10.3440804327886,458,11.4434029373972,0.669849931673271,0.607912087938809,0.616438356164384,0.0300211424394282,0.815959707534705,0.023724180467028,0.758366225671049,0.0378992511285333,0.850791409259513,0.0486083361666667,0.125564581387316,-3,9,-0.3,0.9,9.15054391620533
"2555",8643,60,105932,809,"4/3/2017",2017,4,1,25,"2/23/1992","Basilashvili","Nikoloz",96.14285714,2.839285714,56,49.83928571,32.96428571,15.5,4.25,7.642857143,81,"RUS","RUS","EU",8,7.74596669241483,513,11.4434029373972,0.661411680372174,0.598324514938272,0.556074766344746,0.0215828911383319,0.586612237576195,0.0141366074664901,0.451890241816995,-0.022464338691104,-0.504296676160393,-0.212105949833334,-0.547910027392487,-2,4,-0.2,0.4,8.87320400561886
"2556",8644,57,105932,916,"2/5/2018",2018,2,1,26,"2/23/1992","Basilashvili","Nikoloz",95.14545455,2.872727273,55,50.94545455,33.14545455,13.72727273,4.909090909,8.181818182,79.03636364,"RUS","RUS","EU",8,7.54983443527075,540,11.4434029373972,0.650606709524393,0.593052680073934,0.599999999975555,0.01077792029055,0.29293850844795,0.00886477260215213,0.283370974566205,0.0214608949397052,0.481770602479678,-0.178664390833333,-0.461524117321905,-1,1,-0.1,0.1,8.34235318014884
"2557",8810,118,105992,474,"7/11/2011",2011,7,1,19,"5/7/1992","Harrison","Ryan",98.33962264,5.358490566,53,47.26415094,33.28301887,15.0754717,4.905660377,7.566037736,77.77358491,"USA","USA","NoA",9,10.8627804912002,63,9.71640999556442,0.70419161686098,0.621785541015766,0.648379052308761,-0.00955496334340211,-0.657482516331591,-0.0102105670190894,-0.995171949532123,0.0251624810471278,1.01151468898984,-1.055981668,-1.05357094505973,-8,64,-0.8,6.4,10.8137979074972
"2558",8811,61,105992,710,"10/22/2012",2012,10,1,20,"5/7/1992","Harrison","Ryan",109.8474576,5.610169492,59,47.25423729,32.89830508,16.18644068,4.06779661,7,79.52542373,"USA","USA","NoA",9,7.81024967590665,127,9.71640999556442,0.69619799126378,0.617220801320715,0.581113801428571,-0.0175485889406021,-1.2075284854654,-0.0147753067141408,-1.44007387250448,-0.0421027698330613,-1.69250282011284,-0.804302742,-0.80246658221634,-7,49,-0.7,4.9,11.6029391994603
"2559",8812,100,105992,549,"12/16/2013",2013,12,1,21,"5/7/1992","Harrison","Ryan",107.5333333,6.466666667,45,49.02222222,34.91111111,15.8,4.222222222,6.666666667,79.33333333,"USA","USA","NoA",9,10,221,9.71640999556442,0.712148685413062,0.639215686287362,0.633333333268333,-0.00159789479132,-0.109952058471859,0.00721957825250619,0.703655512070381,0.0101167620067005,0.406686977950451,0.0521944330000004,0.0520752772222055,-6,36,-0.6,3.6,9.25587154303926
"2560",8813,150,105992,386,"6/23/2014",2014,6,1,22,"5/7/1992","Harrison","Ryan",97,6.737704918,61,47.27868852,33.63934426,16.36065574,4.475409836,6.868852459,79.13114754,"USA","USA","NoA",9,12.2474487139159,310,9.71640999556442,0.711511789202227,0.63186244044705,0.651551312641173,-0.00223479100215473,-0.153777252592654,-0.00013366758780553,-0.0130278988127683,0.0283347413795404,1.13903740495434,0.323232684000001,0.322494769252067,-5,25,-0.5,2.5,9.31538736386145
"2561",8814,126,105992,437,"4/13/2015",2015,4,1,23,"5/7/1992","Harrison","Ryan",92.79591837,6.06122449,49,44.26530612,31.26530612,14.55102041,3.693877551,6.204081633,73.32653061,"USA","USA","NoA",9,11.2249721603218,393,9.71640999556442,0.706316274764757,0.624826050664829,0.595394736805521,-0.00743030543962486,-0.511283585502215,-0.00717005737002685,-0.698828963939668,-0.0278218344561121,-1.11841889415803,-0.353247744,-0.352441307235171,-4,16,-0.4,1.6,10.2598934725259
"2562",8815,125,105992,483,"2/1/2016",2016,2,1,24,"5/7/1992","Harrison","Ryan",99.46428571,5.464285714,28,45.21428571,32.07142857,14.75,4.107142857,6.464285714,73.07142857,"USA","USA","NoA",9,11.1803398874989,458,9.71640999556442,0.709320695138324,0.640762463336085,0.635359116028082,-0.00442588506605768,-0.304547693763303,0.00876635530122949,0.854411990940915,0.0121425447664495,0.488122072301862,-0.95018652,-0.948017319046312,-3,9,-0.3,0.9,8.84179459188166
"2563",8816,47,105992,1010,"11/13/2017",2017,11,1,25,"5/7/1992","Harrison","Ryan",103.75,8.160714286,56,47.875,35.5,16.5,3.946428571,6.428571429,80.33928571,"USA","USA","NoA",9,6.85565460040104,513,9.71640999556442,0.741514360313316,0.647254945577982,0.613888888781296,0.027767780108934,1.91071689998381,0.0152588375431262,1.48720115905386,-0.00932768248033644,-0.374966515639779,1.746242052,1.74225551899323,-2,4,-0.2,0.4,8.00051277088732
"2564",8817,57,105992,920,"5/14/2018",2018,5,1,26,"5/7/1992","Harrison","Ryan",96.2173913,7.456521739,46,43.52173913,31.7173913,15.34782609,3.97826087,6.347826087,74.34782609,"USA","USA","NoA",9,7.54983443527075,540,9.71640999556442,0.728771228678609,0.633040935629057,0.626712328831324,0.0150246484742271,1.03385469214319,0.00104482759420099,0.10183402272391,0.00349575756969123,0.140527085714138,1.042049505,1.03967058809005,-1,1,-0.1,0.1,9.01006666163945
"2565",8831,221,106000,212,"2/25/2013",2013,2,1,21,"5/20/1992","Dzumhur","Damir",106.4285714,1.678571429,28,45.64285714,28.78571429,12.67857143,4.678571429,8.464285714,71.82142857,"BIH","BIH","EU",7,14.8660687473185,221,9.68512919245891,0.63067292658095,0.577324714163647,0.552742616103046,-0.0255460980813043,-1.61140043410301,-0.0259992603473812,-1.84718118596054,-0.0149143969525152,-0.675744152890702,-0.6681720475,-1.41508701323325,-6,36,-0.6,3.6,14.1708146303284
"2566",8832,120,106000,507,"8/18/2014",2014,8,1,22,"5/20/1992","Dzumhur","Damir",93.25,2.75,36,46.05555556,30.44444444,14.41666667,4.222222222,7.222222222,74.33333333,"BIH","BIH","EU",7,10.9544511501033,310,9.68512919245891,0.661037394290853,0.603512705542758,0.584615384602604,0.00481836962859872,0.303933809636275,0.000188731031730782,0.0134088588045213,0.0169583715470423,0.768352917784539,0.4032565235,0.854036129678768,-5,25,-0.5,2.5,10.5799491944646
"2567",8833,88,106000,593,"6/29/2015",2015,6,1,23,"5/20/1992","Dzumhur","Damir",90.984375,2.421875,64,43.046875,28.921875,13,3.484375,6.34375,69.0625,"BIH","BIH","EU",7,9.38083151964686,393,9.68512919245891,0.671869328493648,0.607013574660633,0.549261083743842,0.0156503038313938,0.987192106891981,0.00368960014960573,0.262136687313699,-0.0183959293117189,-0.833486040968511,0.0751315235000001,0.159117166883996,-4,16,-0.4,1.6,9.38561755241705
"2568",8834,79,106000,699,"11/14/2016",2016,11,1,24,"5/20/1992","Dzumhur","Damir",79.41666667,1.888888889,36,43.16666667,28.33333333,10.63888889,3.027777778,5.527777778,63.08333333,"BIH","BIH","EU",7,8.88819441731559,458,9.68512919245891,0.656370656242751,0.617789520032644,0.547738693485518,0.000151631580497136,0.00956463855494348,0.0144655455216164,1.02774014241821,-0.0199183195700432,-0.902462769880567,-0.4578545875,-0.969666544933572,-3,9,-0.3,0.9,8.35966227617827
"2569",8835,73,106000,685,"8/7/2017",2017,8,1,25,"5/20/1992","Dzumhur","Damir",100.2727273,2.46969697,66,52.68181818,34.03030303,13.66666667,4.409090909,7.742424242,79.28787879,"BIH","BIH","EU",7,8.54400374531753,513,9.68512919245891,0.645959160212112,0.601566978810583,0.569471624285607,-0.0102598644501417,-0.647173199452162,-0.00175699570044474,-0.124830066636953,0.00181461123004578,0.0822167287338059,0.1229534935,0.260396843200043,-2,4,-0.2,0.4,8.40306012082109
"2570",8836,30,106000,1391,"1/15/2018",2018,1,1,26,"5/20/1992","Dzumhur","Damir",103.6571429,2.871428571,70,51.25714286,34.41428571,14.65714286,4.885714286,8.114285714,80.08571429,"BIH","BIH","EU",7,5.47722557505166,540,9.68512919245891,0.67140468215321,0.612736353855901,0.60211267611275,0.0151856574909564,0.957883078471974,0.00941237934487293,0.668725564061062,0.0344556630571892,1.56112331722144,0.5246850945,1.11120341840401,-1,1,-0.1,0.1,6.82137099476974
"2571",8948,293,106043,159,"7/23/2012",2012,7,1,20,"8/16/1992","Schwartzman","Diego Sebastian",95.375,0.8125,16,35.6875,21,13.0625,4.0625,8.3125,62.875,"ARG","ARG","SA",8,17.1172427686237,127,9.29141985284041,0.588441330998249,0.541749502982107,0.488721804511278,-0.0429093612165198,-1.61661215990407,-0.0385562343233729,-1.86707132239659,-0.0496854260148312,-1.25964071883514,-0.928827133714286,-1.29846007382758,-7,49,-0.7,4.9,15.6639590360062
"2572",8949,133,106043,434,"8/12/2013",2013,8,1,21,"8/16/1992","Schwartzman","Diego Sebastian",89.03846154,1.192307692,26,36.84615385,22.92307692,11.57692308,3.076923077,6.461538462,59.88461538,"ARG","ARG","SA",8,11.5325625946708,221,9.29141985284041,0.622129436177231,0.576107899851723,0.476190476168367,-0.00922125603753776,-0.347411245873621,-0.00419783745375701,-0.203278719084889,-0.062216754357742,-1.57733893957922,-0.549019441714286,-0.76750538280506,-6,36,-0.6,3.6,12.3061514204865
"2573",8950,98,106043,583,"8/4/2014",2014,8,1,22,"8/16/1992","Schwartzman","Diego Sebastian",94.01333333,1.253333333,75,47.66666667,28.93333333,11.54666667,4.333333333,7.853333333,71.28,"ARG","ARG","SA",8,9.89949493661167,310,9.29141985284041,0.60699300688063,0.567901234567901,0.551782682493709,-0.0243576853341386,-0.917676916689351,-0.0124045027375789,-0.600683436449701,0.0133754519675995,0.339098711283721,-0.487993800714286,-0.682194181783869,-5,25,-0.5,2.5,10.5231005405095
"2574",8951,66,106043,745,"7/20/2015",2015,7,1,23,"8/16/1992","Schwartzman","Diego Sebastian",100.6710526,1.592105263,76,49,31.42105263,12.89473684,4.5,7.776315789,74.60526316,"ARG","ARG","SA",8,8.12403840463596,393,9.29141985284041,0.641245972040816,0.594003527270716,0.578680203080935,0.00989527982604788,0.372805123146036,0.0136977899652357,0.663310389956833,0.0402729725548254,1.02101320583314,-0.149221870714286,-0.20860570738232,-4,16,-0.4,1.6,7.87320803000299
"2575",8952,70,106043,746,"9/26/2016",2016,9,1,24,"8/16/1992","Schwartzman","Diego Sebastian",107.0769231,2.730769231,26,48.53846154,31.26923077,17.07692308,4.730769231,8.576923077,82.61538462,"ARG","ARG","SA",8,8.36660026534076,458,9.29141985284041,0.644215530898757,0.585195530740119,0.551569506748416,0.0128648386839886,0.484683389873754,0.00488979343463924,0.236786430378231,0.013162276222307,0.333694212005437,0.989442097285714,1.38319716560404,-3,9,-0.3,0.9,7.27195934084391
"2576",8953,36,106043,1180,"8/7/2017",2017,8,1,25,"8/16/1992","Schwartzman","Diego Sebastian",94.36842105,2.175438596,57,41.85964912,27.57894737,13.75438596,3.964912281,7.087719298,69.42105263,"ARG","ARG","SA",8,6,513,9.29141985284041,0.658843252387014,0.595400555942276,0.559405940655524,0.0274925601722453,1.03578347058299,0.0150948186367957,0.730960984342143,0.0209987101294147,0.532365976174403,0.434111462285714,0.606869008138062,-2,4,-0.2,0.4,6.14924244510216
"2577",8954,16,106043,2130,"4/30/2018",2018,4,1,26,"8/16/1992","Schwartzman","Diego Sebastian",108.8208955,2.432835821,67,47.11940299,30.98507463,15.3880597,4.298507463,7.641791045,77.05970149,"ARG","ARG","SA",8,4,540,9.29141985284041,0.657586316120683,0.601781909783518,0.562500000024536,0.0262356239059146,0.988428338864267,0.0214761724780378,1.03997567325397,0.0240927694984268,0.610807553117662,0.691508687285714,0.966699172056727,-1,1,-0.1,0.1,5.71655843561757
"2578",8957,144,106044,388,"7/11/2016",2016,7,1,24,"8/16/1992","Kicker","Nicolas",84.83333333,0.833333333,6,39.5,26.16666667,10.66666667,3.666666667,6.666666667,61.66666667,"ARG","ARG","SA",5,12,458,10.6318953033004,0.662447257468354,0.597297297373119,0.5500000000225,-0.00915415319813495,-0.956788303005291,-0.0145758836774629,-1.13520740307916,-0.0276587158555303,-0.896321340278207,-0.857847643666667,-0.998838410028283,-3,9,-0.3,0.9,11.3464482235714
"2579",8958,95,106044,590,"12/4/2017",2017,12,1,25,"8/16/1992","Kicker","Nicolas",103.0810811,1.689189189,74,45.52702703,30.54054054,13.48648649,3.648648649,6.378378378,71.37837838,"ARG","ARG","SA",5,9.74679434480896,513,10.6318953033004,0.670822202378278,0.616811813734567,0.572033898394104,-0.000779208288211208,-0.0814425277389015,0.00493863268398498,0.384633447138233,-0.00562481748392651,-0.182280477963884,-0.00199178766666663,-0.00231914611035557,-2,4,-0.2,0.4,9.84757901546245
"2580",8959,103,106044,542,"7/23/2018",2018,7,1,26,"8/16/1992","Kicker","Nicolas",96,2.551020408,49,42.55102041,29,14.16326531,4.102040816,6.714285714,69.44897959,"ARG","ARG","SA",5,10.1488915650922,540,10.6318953033004,0.681534772152835,0.62151043204406,0.610942249217487,0.00993336148634605,1.03823083074418,0.00963725099347801,0.750573955940936,0.0332835333394567,1.07860181824209,0.859839431333333,1.00115755613864,-1,1,-0.1,0.1,9.03419561668755
"2581",8960,342,106045,124,"7/18/2011",2011,7,1,19,"8/17/1992","Kudla","Denis",92.16666667,2.666666667,6,42.66666667,26.33333333,17.5,6,10.16666667,78.33333333,"USA","USA","NoA",8,18.4932420089069,63,11.9364386646748,0.617187499873657,0.559574468066365,0.590163934232733,-0.0617908183298689,-2.20433898997588,-0.0469442392792632,-2.39528487991107,-0.00070880899515513,-0.0211823625067867,-0.985731557,-1.08277720156723,-8,64,-0.8,6.4,17.0482001295987
"2582",8961,170,106045,295,"4/2/2012",2012,4,1,20,"8/17/1992","Kudla","Denis",95.22857143,3.342857143,35,41.51428571,28.6,16.62857143,3.971428571,6.885714286,74.28571429,"USA","USA","NoA",8,13.0384048104053,127,11.9364386646748,0.688919477015374,0.608846153830259,0.576763485391006,0.00994115881184754,0.354643045144865,0.00232744648463079,0.118755729329731,-0.0141092578368825,-0.421647321415775,-0.309541081,-0.340015517485634,-7,49,-0.7,4.9,13.4490282604521
"2583",8962,114,106045,491,"12/9/2013",2013,12,1,21,"8/17/1992","Kudla","Denis",99.33898305,3.305084746,59,44.30508475,29.93220339,16.30508475,4.152542373,7.355932203,75.42372881,"USA","USA","NoA",8,10.6770782520313,221,11.9364386646748,0.675592960918555,0.613033707952525,0.564516129078304,-0.00338535728497136,-0.120769966476621,0.00651500060689714,0.332421670601137,-0.0263566141495845,-0.787652751565058,-0.347313478,-0.381506621254919,-6,36,-0.6,3.6,12.3739145686697
"2584",8963,121,106045,496,"8/25/2014",2014,8,1,22,"8/17/1992","Kudla","Denis",90.26865672,3.149253731,67,43.23880597,29.70149254,14.98507463,4.328358209,7.402985075,73.41791045,"USA","USA","NoA",8,11,310,11.9364386646748,0.686917500927466,0.608660296869018,0.584677419331417,0.00793918272394001,0.283224118080086,0.00214158952339027,0.109272555762101,-0.00619532389647082,-0.185143808161297,-0.503144493,-0.552679258613307,-5,25,-0.5,2.5,11.2924577054398
"2585",8964,97,106045,534,"7/13/2015",2015,7,1,23,"8/17/1992","Kudla","Denis",91.41666667,3.033333333,60,41.21666667,27.76666667,15.75,4.816666667,7.483333333,71.31666667,"USA","USA","NoA",8,9.8488578017961,393,11.9364386646748,0.673675697559751,0.610189296582838,0.64365256132043,-0.00530262064377485,-0.189166833359022,0.00367058923720953,0.187288302787262,0.0527798180925416,1.57729550206088,-0.619064891,-0.680012063634786,-4,16,-0.4,1.6,10.2817867884849
"2586",8965,102,106045,600,"7/25/2016",2016,7,1,24,"8/17/1992","Kudla","Denis",84.21621622,4.081081081,37,38.75675676,27.13513514,14.32432432,3.216216216,5.702702703,66.54054054,"USA","USA","NoA",8,10.0995049383621,458,11.9364386646748,0.700139470080881,0.623070674261763,0.563981042586712,0.0211611518773548,0.754907499477253,0.0165519669161354,0.844548270367235,-0.0268917006411764,-0.803643513695418,0.428682857,0.470886846389462,-3,9,-0.3,0.9,9.7800914716635
"2587",8966,172,106045,327,"8/7/2017",2017,8,1,25,"8/17/1992","Kudla","Denis",91.38333333,5.55,60,41.25,29.33333333,14.06666667,3.483333333,6.2,70.26666667,"USA","USA","NoA",8,13.114877048604,513,11.9364386646748,0.711111111030303,0.617647058794229,0.561827956935484,0.0321327928267769,1.14631218681632,0.0111283514486011,0.567813481961043,-0.0290447862924045,-0.867987280611768,1.897601776,2.08442138847573,-2,4,-0.2,0.4,9.6721735191978
"2588",8967,85,106045,683,"7/30/2018",2018,7,1,26,"8/17/1992","Kudla","Denis",92.13636364,4.090909091,44,45,30.52272727,15.15909091,5,7.795454545,74.75,"USA","USA","NoA",8,9.21954445729289,540,11.9364386646748,0.678282828222222,0.611128002408027,0.64139941694702,-0.000695489981303865,-0.0248110597069829,0.00460929506239871,0.235184869102552,0.0505266737191321,1.50996153589522,0.438510867000001,0.481682427690685,-1,1,-0.1,0.1,9.73724402555649
"2589",8998,303,106058,144,"1/30/2012",2012,1,1,20,"9/24/1992","Sock","Jack",99.68421053,6.052631579,19,38.63157895,26.78947368,16.57894737,3.578947368,6.473684211,72,"USA","USA","NoA",8,17.4068951855292,127,7.85412640454102,0.693460490306985,0.60233918125,0.552845528349792,-0.0438427485858475,-1.73863114388643,-0.0413119145674417,-1.84550945623847,-0.0761341577841373,-1.75670969956267,-0.427710480285715,-0.736424837005105,-7,49,-0.7,4.9,15.3385495507067
"2590",8999,102,106058,540,"6/10/2013",2013,6,1,21,"9/24/1992","Sock","Jack",110.5384615,7.307692308,39,43.56410256,31.35897436,18.56410256,4.564102564,6.820512821,79.12820513,"USA","USA","NoA",8,10.0995049383621,221,7.85412640454102,0.719835197266141,0.630913804224185,0.669172932267991,-0.0174680416266914,-0.692713896242212,-0.0127372915932563,-0.569007569083889,0.0401932461340622,0.927413757446568,0.827350248714286,1.4245179862054,-6,36,-0.6,3.6,11.1432421135168
"2591",9000,72,106058,733,"7/21/2014",2014,7,1,22,"9/24/1992","Sock","Jack",99.51724138,6.586206897,58,41.4137931,31.05172414,17.89655172,3.655172414,5.879310345,76.32758621,"USA","USA","NoA",8,8.48528137423857,310,7.85412640454102,0.749791840245611,0.641292071326986,0.621700879782355,0.0124886013527788,0.495248859979835,-0.00235902449045566,-0.105383690158606,-0.00727880635157441,-0.167950235363518,0.105864837714286,0.182276328151314,-5,25,-0.5,2.5,8.74947322494986
"2592",9001,33,106058,1147,"5/11/2015",2015,5,1,23,"9/24/1992","Sock","Jack",92.40322581,6.032258065,62,42.32258065,32.41935484,15.77419355,3.290322581,4.967741935,71.79032258,"USA","USA","NoA",8,5.74456264653803,393,7.85412640454102,0.766006097503886,0.671309818064896,0.662337662473604,0.028702858611054,1.13824259448588,0.0276587222474544,1.23558624647668,0.0333579763396751,0.769697627178568,-0.448083994285715,-0.771503616736312,-4,16,-0.4,1.6,5.95630678207202
"2593",9002,25,106058,1525,"4/4/2016",2016,4,1,24,"9/24/1992","Sock","Jack",111.1,5.7,20,46.45,35.15,20.4,4.25,6.35,85.1,"USA","USA","NoA",8,5,458,7.85412640454102,0.756727664155005,0.652761457109283,0.669291338582677,0.0194244252621728,0.770296384287585,0.00911036129184151,0.406983265963014,0.040311652448748,0.930145849421472,-0.780342059285714,-1.34358006246148,-3,9,-0.3,0.9,5.36192951801117
"2594",9003,18,106058,2335,"7/10/2017",2017,7,1,25,"9/24/1992","Sock","Jack",109.4482759,7.034482759,58,48.17241379,36.05172414,18.72413793,3.775862069,5.982758621,82.96551724,"USA","USA","NoA",8,4.24264068711928,513,7.85412640454102,0.748389405960884,0.660224438926188,0.631123919281383,0.0110861670680515,0.439633826631582,0.0165733431087466,0.740373854587263,0.00214423314745338,0.0494757580288089,0.554140699714286,0.954110299547453,-2,4,-0.2,0.4,4.78485715825697
